,id,date,time,timestamp,timezone,stage,week,status,country,league,teams,scores
0,103863,2020-12-12T00:00:00Z,00:00,1607731200,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 132, 'name': 'Atlanta Hawks', 'logo': 'https://media.api-sports.io/basketball/teams/132.png'}, 'away': {'id': 153, 'name': 'Orlando Magic', 'logo': 'https://media.api-sports.io/basketball/teams/153.png'}}","{'home': {'quarter_1': 23, 'quarter_2': 29, 'quarter_3': 25, 'quarter_4': 35, 'over_time': None, 'total': 112}, 'away': {'quarter_1': 31, 'quarter_2': 21, 'quarter_3': 35, 'quarter_4': 29, 'over_time': None, 'total': 116}}"
1,103864,2020-12-12T00:00:00Z,00:00,1607731200,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 140, 'name': 'Detroit Pistons', 'logo': 'https://media.api-sports.io/basketball/teams/140.png'}, 'away': {'id': 151, 'name': 'New York Knicks', 'logo': 'https://media.api-sports.io/basketball/teams/151.png'}}","{'home': {'quarter_1': 18, 'quarter_2': 29, 'quarter_3': 14, 'quarter_4': 23, 'over_time': None, 'total': 84}, 'away': {'quarter_1': 22, 'quarter_2': 26, 'quarter_3': 26, 'quarter_4': 16, 'over_time': None, 'total': 90}}"
2,103865,2020-12-12T01:00:00Z,01:00,1607734800,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 136, 'name': 'Chicago Bulls', 'logo': 'https://media.api-sports.io/basketball/teams/136.png'}, 'away': {'id': 142, 'name': 'Houston Rockets', 'logo': 'https://media.api-sports.io/basketball/teams/142.png'}}","{'home': {'quarter_1': 26, 'quarter_2': 22, 'quarter_3': 24, 'quarter_4': 32, 'over_time': None, 'total': 104}, 'away': {'quarter_1': 37, 'quarter_2': 31, 'quarter_3': 34, 'quarter_4': 23, 'over_time': None, 'total': 125}}"
3,103866,2020-12-12T03:00:00Z,03:00,1607742000,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 145, 'name': 'Los Angeles Lakers', 'logo': 'https://media.api-sports.io/basketball/teams/145.png'}, 'away': {'id': 144, 'name': 'Los Angeles Clippers', 'logo': 'https://media.api-sports.io/basketball/teams/144.png'}}","{'home': {'quarter_1': 25, 'quarter_2': 18, 'quarter_3': 16, 'quarter_4': 28, 'over_time': None, 'total': 87}, 'away': {'quarter_1': 22, 'quarter_2': 24, 'quarter_3': 15, 'quarter_4': 20, 'over_time': None, 'total': 81}}"
4,103867,2020-12-12T03:30:00Z,03:30,1607743800,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 156, 'name': 'Portland Trail Blazers', 'logo': 'https://media.api-sports.io/basketball/teams/156.png'}, 'away': {'id': 157, 'name': 'Sacramento Kings', 'logo': 'https://media.api-sports.io/basketball/teams/157.png'}}","{'home': {'quarter_1': 41, 'quarter_2': 31, 'quarter_3': 24, 'quarter_4': 31, 'over_time': None, 'total': 127}, 'away': {'quarter_1': 36, 'quarter_2': 26, 'quarter_3': 19, 'quarter_4': 21, 'over_time': None, 'total': 102}}"
5,103868,2020-12-13T00:00:00Z,00:00,1607817600,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 135, 'name': 'Charlotte Hornets', 'logo': 'https://media.api-sports.io/basketball/teams/135.png'}, 'away': {'id': 159, 'name': 'Toronto Raptors', 'logo': 'https://media.api-sports.io/basketball/teams/159.png'}}","{'home': {'quarter_1': 32, 'quarter_2': 19, 'quarter_3': 25, 'quarter_4': 24, 'over_time': None, 'total': 100}, 'away': {'quarter_1': 23, 'quarter_2': 35, 'quarter_3': 29, 'quarter_4': 24, 'over_time': None, 'total': 111}}"
6,103869,2020-12-13T00:00:00Z,00:00,1607817600,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 137, 'name': 'Cleveland Cavaliers', 'logo': 'https://media.api-sports.io/basketball/teams/137.png'}, 'away': {'id': 143, 'name': 'Indiana Pacers', 'logo': 'https://media.api-sports.io/basketball/teams/143.png'}}","{'home': {'quarter_1': 20, 'quarter_2': 29, 'quarter_3': 16, 'quarter_4': 42, 'over_time': None, 'total': 107}, 'away': {'quarter_1': 22, 'quarter_2': 23, 'quarter_3': 28, 'quarter_4': 31, 'over_time': None, 'total': 104}}"
7,103870,2020-12-13T00:00:00Z,00:00,1607817600,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 158, 'name': 'San Antonio Spurs', 'logo': 'https://media.api-sports.io/basketball/teams/158.png'}, 'away': {'id': 152, 'name': 'Oklahoma City Thunder', 'logo': 'https://media.api-sports.io/basketball/teams/152.png'}}","{'home': {'quarter_1': 32, 'quarter_2': 26, 'quarter_3': 32, 'quarter_4': 18, 'over_time': None, 'total': 108}, 'away': {'quarter_1': 33, 'quarter_2': 40, 'quarter_3': 25, 'quarter_4': 23, 'over_time': None, 'total': 121}}"
8,103871,2020-12-13T01:00:00Z,01:00,1607821200,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 148, 'name': 'Milwaukee Bucks', 'logo': 'https://media.api-sports.io/basketball/teams/148.png'}, 'away': {'id': 138, 'name': 'Dallas Mavericks', 'logo': 'https://media.api-sports.io/basketball/teams/138.png'}}","{'home': {'quarter_1': 21, 'quarter_2': 38, 'quarter_3': 15, 'quarter_4': 28, 'over_time': None, 'total': 102}, 'away': {'quarter_1': 19, 'quarter_2': 34, 'quarter_3': 38, 'quarter_4': 21, 'over_time': None, 'total': 112}}"
9,103872,2020-12-13T01:00:00Z,01:00,1607821200,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 149, 'name': 'Minnesota Timberwolves', 'logo': 'https://media.api-sports.io/basketball/teams/149.png'}, 'away': {'id': 146, 'name': 'Memphis Grizzlies', 'logo': 'https://media.api-sports.io/basketball/teams/146.png'}}","{'home': {'quarter_1': 27, 'quarter_2': 27, 'quarter_3': 23, 'quarter_4': 28, 'over_time': None, 'total': 105}, 'away': {'quarter_1': 34, 'quarter_2': 26, 'quarter_3': 29, 'quarter_4': 18, 'over_time': None, 'total': 107}}"
10,103873,2020-12-13T01:30:00Z,01:30,1607823000,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 141, 'name': 'Golden State Warriors', 'logo': 'https://media.api-sports.io/basketball/teams/141.png'}, 'away': {'id': 139, 'name': 'Denver Nuggets', 'logo': 'https://media.api-sports.io/basketball/teams/139.png'}}","{'home': {'quarter_1': 31, 'quarter_2': 30, 'quarter_3': 23, 'quarter_4': 23, 'over_time': None, 'total': 107}, 'away': {'quarter_1': 23, 'quarter_2': 27, 'quarter_3': 27, 'quarter_4': 28, 'over_time': None, 'total': 105}}"
11,103874,2020-12-13T02:00:00Z,02:00,1607824800,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 160, 'name': 'Utah Jazz', 'logo': 'https://media.api-sports.io/basketball/teams/160.png'}, 'away': {'id': 155, 'name': 'Phoenix Suns', 'logo': 'https://media.api-sports.io/basketball/teams/155.png'}}","{'home': {'quarter_1': 33, 'quarter_2': 29, 'quarter_3': 25, 'quarter_4': 32, 'over_time': None, 'total': 119}, 'away': {'quarter_1': 26, 'quarter_2': 25, 'quarter_3': 32, 'quarter_4': 22, 'over_time': None, 'total': 105}}"
12,103875,2020-12-13T22:00:00Z,22:00,1607896800,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 132, 'name': 'Atlanta Hawks', 'logo': 'https://media.api-sports.io/basketball/teams/132.png'}, 'away': {'id': 153, 'name': 'Orlando Magic', 'logo': 'https://media.api-sports.io/basketball/teams/153.png'}}","{'home': {'quarter_1': 36, 'quarter_2': 22, 'quarter_3': 30, 'quarter_4': 28, 'over_time': None, 'total': 116}, 'away': {'quarter_1': 26, 'quarter_2': 26, 'quarter_3': 30, 'quarter_4': 25, 'over_time': None, 'total': 107}}"
13,103876,2020-12-13T23:00:00Z,23:00,1607900400,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 134, 'name': 'Brooklyn Nets', 'logo': 'https://media.api-sports.io/basketball/teams/134.png'}, 'away': {'id': 161, 'name': 'Washington Wizards', 'logo': 'https://media.api-sports.io/basketball/teams/161.png'}}","{'home': {'quarter_1': 38, 'quarter_2': 30, 'quarter_3': 22, 'quarter_4': 29, 'over_time': None, 'total': 119}, 'away': {'quarter_1': 20, 'quarter_2': 30, 'quarter_3': 34, 'quarter_4': 30, 'over_time': None, 'total': 114}}"
14,103877,2020-12-14T00:00:00Z,00:00,1607904000,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 140, 'name': 'Detroit Pistons', 'logo': 'https://media.api-sports.io/basketball/teams/140.png'}, 'away': {'id': 151, 'name': 'New York Knicks', 'logo': 'https://media.api-sports.io/basketball/teams/151.png'}}","{'home': {'quarter_1': 31, 'quarter_2': 21, 'quarter_3': 23, 'quarter_4': 24, 'over_time': None, 'total': 99}, 'away': {'quarter_1': 20, 'quarter_2': 22, 'quarter_3': 33, 'quarter_4': 16, 'over_time': None, 'total': 91}}"
15,103878,2020-12-14T01:00:00Z,01:00,1607907600,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 136, 'name': 'Chicago Bulls', 'logo': 'https://media.api-sports.io/basketball/teams/136.png'}, 'away': {'id': 142, 'name': 'Houston Rockets', 'logo': 'https://media.api-sports.io/basketball/teams/142.png'}}","{'home': {'quarter_1': 30, 'quarter_2': 23, 'quarter_3': 20, 'quarter_4': 31, 'over_time': None, 'total': 104}, 'away': {'quarter_1': 31, 'quarter_2': 25, 'quarter_3': 23, 'quarter_4': 12, 'over_time': None, 'total': 91}}"
16,103879,2020-12-14T01:30:00Z,01:30,1607909400,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 145, 'name': 'Los Angeles Lakers', 'logo': 'https://media.api-sports.io/basketball/teams/145.png'}, 'away': {'id': 144, 'name': 'Los Angeles Clippers', 'logo': 'https://media.api-sports.io/basketball/teams/144.png'}}","{'home': {'quarter_1': 39, 'quarter_2': 31, 'quarter_3': 33, 'quarter_4': 28, 'over_time': None, 'total': 131}, 'away': {'quarter_1': 29, 'quarter_2': 34, 'quarter_3': 23, 'quarter_4': 20, 'over_time': None, 'total': 106}}"
17,103880,2020-12-14T02:00:00Z,02:00,1607911200,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 156, 'name': 'Portland Trail Blazers', 'logo': 'https://media.api-sports.io/basketball/teams/156.png'}, 'away': {'id': 157, 'name': 'Sacramento Kings', 'logo': 'https://media.api-sports.io/basketball/teams/157.png'}}","{'home': {'quarter_1': 21, 'quarter_2': 30, 'quarter_3': 33, 'quarter_4': 22, 'over_time': None, 'total': 106}, 'away': {'quarter_1': 30, 'quarter_2': 28, 'quarter_3': 29, 'quarter_4': 34, 'over_time': None, 'total': 121}}"
18,103881,2020-12-14T23:00:00Z,23:00,1607986800,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 137, 'name': 'Cleveland Cavaliers', 'logo': 'https://media.api-sports.io/basketball/teams/137.png'}, 'away': {'id': 143, 'name': 'Indiana Pacers', 'logo': 'https://media.api-sports.io/basketball/teams/143.png'}}","{'home': {'quarter_1': 32, 'quarter_2': 23, 'quarter_3': 26, 'quarter_4': 35, 'over_time': None, 'total': 116}, 'away': {'quarter_1': 35, 'quarter_2': 20, 'quarter_3': 24, 'quarter_4': 27, 'over_time': None, 'total': 106}}"
19,103882,2020-12-15T00:00:00Z,00:00,1607990400,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 135, 'name': 'Charlotte Hornets', 'logo': 'https://media.api-sports.io/basketball/teams/135.png'}, 'away': {'id': 159, 'name': 'Toronto Raptors', 'logo': 'https://media.api-sports.io/basketball/teams/159.png'}}","{'home': {'quarter_1': 30, 'quarter_2': 30, 'quarter_3': 27, 'quarter_4': 22, 'over_time': None, 'total': 109}, 'away': {'quarter_1': 22, 'quarter_2': 35, 'quarter_3': 28, 'quarter_4': 27, 'over_time': None, 'total': 112}}"
20,103883,2020-12-15T00:00:00Z,00:00,1607990400,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 147, 'name': 'Miami Heat', 'logo': 'https://media.api-sports.io/basketball/teams/147.png'}, 'away': {'id': 150, 'name': 'New Orleans Pelicans', 'logo': 'https://media.api-sports.io/basketball/teams/150.png'}}","{'home': {'quarter_1': 30, 'quarter_2': 23, 'quarter_3': 19, 'quarter_4': 20, 'over_time': None, 'total': 92}, 'away': {'quarter_1': 32, 'quarter_2': 28, 'quarter_3': 25, 'quarter_4': 29, 'over_time': None, 'total': 114}}"
21,103884,2020-12-15T01:00:00Z,01:00,1607994000,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 148, 'name': 'Milwaukee Bucks', 'logo': 'https://media.api-sports.io/basketball/teams/148.png'}, 'away': {'id': 138, 'name': 'Dallas Mavericks', 'logo': 'https://media.api-sports.io/basketball/teams/138.png'}}","{'home': {'quarter_1': 28, 'quarter_2': 41, 'quarter_3': 24, 'quarter_4': 19, 'over_time': None, 'total': 112}, 'away': {'quarter_1': 32, 'quarter_2': 27, 'quarter_3': 36, 'quarter_4': 33, 'over_time': None, 'total': 128}}"
22,103885,2020-12-15T01:00:00Z,01:00,1607994000,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 149, 'name': 'Minnesota Timberwolves', 'logo': 'https://media.api-sports.io/basketball/teams/149.png'}, 'away': {'id': 146, 'name': 'Memphis Grizzlies', 'logo': 'https://media.api-sports.io/basketball/teams/146.png'}}","{'home': {'quarter_1': 22, 'quarter_2': 28, 'quarter_3': 22, 'quarter_4': 32, 'over_time': None, 'total': 104}, 'away': {'quarter_1': 36, 'quarter_2': 28, 'quarter_3': 32, 'quarter_4': 27, 'over_time': None, 'total': 123}}"
23,103886,2020-12-15T02:00:00Z,02:00,1607997600,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 160, 'name': 'Utah Jazz', 'logo': 'https://media.api-sports.io/basketball/teams/160.png'}, 'away': {'id': 155, 'name': 'Phoenix Suns', 'logo': 'https://media.api-sports.io/basketball/teams/155.png'}}","{'home': {'quarter_1': 19, 'quarter_2': 30, 'quarter_3': 38, 'quarter_4': 24, 'over_time': None, 'total': 111}, 'away': {'quarter_1': 15, 'quarter_2': 33, 'quarter_3': 22, 'quarter_4': 22, 'over_time': None, 'total': 92}}"
24,103887,2020-12-16T00:30:00Z,00:30,1608078600,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 154, 'name': 'Philadelphia 76ers', 'logo': 'https://media.api-sports.io/basketball/teams/154.png'}, 'away': {'id': 133, 'name': 'Boston Celtics', 'logo': 'https://media.api-sports.io/basketball/teams/133.png'}}","{'home': {'quarter_1': 29, 'quarter_2': 21, 'quarter_3': 32, 'quarter_4': 26, 'over_time': None, 'total': 108}, 'away': {'quarter_1': 19, 'quarter_2': 25, 'quarter_3': 28, 'quarter_4': 27, 'over_time': None, 'total': 99}}"
25,103888,2020-12-16T01:00:00Z,01:00,1608080400,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 142, 'name': 'Houston Rockets', 'logo': 'https://media.api-sports.io/basketball/teams/142.png'}, 'away': {'id': 158, 'name': 'San Antonio Spurs', 'logo': 'https://media.api-sports.io/basketball/teams/158.png'}}","{'home': {'quarter_1': 25, 'quarter_2': 31, 'quarter_3': 21, 'quarter_4': 35, 'over_time': None, 'total': 112}, 'away': {'quarter_1': 31, 'quarter_2': 24, 'quarter_3': 17, 'quarter_4': 26, 'over_time': None, 'total': 98}}"
26,103889,2020-12-16T03:00:00Z,03:00,1608087600,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 157, 'name': 'Sacramento Kings', 'logo': 'https://media.api-sports.io/basketball/teams/157.png'}, 'away': {'id': 141, 'name': 'Golden State Warriors', 'logo': 'https://media.api-sports.io/basketball/teams/141.png'}}","{'home': {'quarter_1': 25, 'quarter_2': 37, 'quarter_3': 26, 'quarter_4': 26, 'over_time': None, 'total': 114}, 'away': {'quarter_1': 27, 'quarter_2': 20, 'quarter_3': 34, 'quarter_4': 32, 'over_time': None, 'total': 113}}"
27,103890,2020-12-17T00:30:00Z,00:30,1608165000,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 151, 'name': 'New York Knicks', 'logo': 'https://media.api-sports.io/basketball/teams/151.png'}, 'away': {'id': 137, 'name': 'Cleveland Cavaliers', 'logo': 'https://media.api-sports.io/basketball/teams/137.png'}}","{'home': {'quarter_1': 24, 'quarter_2': 29, 'quarter_3': 13, 'quarter_4': 34, 'over_time': None, 'total': 100}, 'away': {'quarter_1': 25, 'quarter_2': 32, 'quarter_3': 23, 'quarter_4': 13, 'over_time': None, 'total': 93}}"
28,103891,2020-12-17T01:00:00Z,01:00,1608166800,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 152, 'name': 'Oklahoma City Thunder', 'logo': 'https://media.api-sports.io/basketball/teams/152.png'}, 'away': {'id': 136, 'name': 'Chicago Bulls', 'logo': 'https://media.api-sports.io/basketball/teams/136.png'}}","{'home': {'quarter_1': 26, 'quarter_2': 20, 'quarter_3': 23, 'quarter_4': 34, 'over_time': None, 'total': 103}, 'away': {'quarter_1': 30, 'quarter_2': 29, 'quarter_3': 35, 'quarter_4': 30, 'over_time': None, 'total': 124}}"
29,103892,2020-12-17T02:00:00Z,02:00,1608170400,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 139, 'name': 'Denver Nuggets', 'logo': 'https://media.api-sports.io/basketball/teams/139.png'}, 'away': {'id': 156, 'name': 'Portland Trail Blazers', 'logo': 'https://media.api-sports.io/basketball/teams/156.png'}}","{'home': {'quarter_1': 41, 'quarter_2': 28, 'quarter_3': 21, 'quarter_4': 36, 'over_time': None, 'total': 126}, 'away': {'quarter_1': 24, 'quarter_2': 26, 'quarter_3': 20, 'quarter_4': 25, 'over_time': None, 'total': 95}}"
30,103893,2020-12-17T02:00:00Z,02:00,1608170400,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 155, 'name': 'Phoenix Suns', 'logo': 'https://media.api-sports.io/basketball/teams/155.png'}, 'away': {'id': 145, 'name': 'Los Angeles Lakers', 'logo': 'https://media.api-sports.io/basketball/teams/145.png'}}","{'home': {'quarter_1': 25, 'quarter_2': 19, 'quarter_3': 39, 'quarter_4': 24, 'over_time': None, 'total': 107}, 'away': {'quarter_1': 21, 'quarter_2': 32, 'quarter_3': 16, 'quarter_4': 43, 'over_time': None, 'total': 112}}"
31,103894,2020-12-18T00:00:00Z,00:00,1608249600,UTC,,,"{'long': 'Game Finished', 'short': 'FT', 'timer': None}","{'id': 5, 'name': 'USA', 'code': 'US', 'flag': 'https://media.api-sports.io/flags/us.svg'}","{'id': 12, 'name': 'NBA', 'type': 'League', 'logo': 'https://media.api-sports.io/basketball/leagues/12.png', 'season': '2020-2021'}","{'home': {'id': 153, 'name': 'Orlando Magic', 'logo': 'https://media.api-sports.io/basketball/teams/153.png'}, 'away': {'id': 135, 'name': 'Charlotte Hornets', 'logo': 'https://media.api-sports.io/basketball/teams/135.png'}}","{'home': {'quarter_1': 18, 'quarter_2': 40, 'quarter_3': 30, 'quarter_4': 27, 'over_time': None, 'total': 115}, 'away': {'quarter_1': 32, 'quarter_2': 36, 'quarter_3': 31, 'quarter_4': 24, 'over_time': None, 'total': 123}}"
