,fixture_id,h_result,event_date,venue,h_team,a_team,h_halftime_score,a_haftime_score,h_fulltime_score,a_fulltime_score,h_shot_on_goal,a_shot_on_goal,h_shot_off_goal,a_shot_off_goal,h_total_shots,a_total_shots,h_blocked_shots,a_blocked_shots,h_shots_inside_box,a_shots_inside_box,h_shots_outside_box,a_shots_outside_box,h_fouls,a_fouls,h_corner_kicks,a_corner_kicks,h_offsides,a_offsides,h_ball_possession,a_ball_possession,h_yellow_cards,a_yellow_cards,h_red_cards,a_red_cards,h_goalkeeper_saves,a_goalkeeper_saves,h_total_passes,a_total_passes,h_accurate_passes,a_accurate_passes,h_pass_percentage,a_pass_percentage
12,185,0,2018-11-25T13:30:00+00:00,Vitality Stadium,35,42,1,1,1,2,5,4,2,11,11,20,4,5,5,11,6,9,6,9,5,8,4,2,41%,59%,2,1,,,3,5,394,574,295,464,75%,81%
13,202,2,2018-12-01T15:00:00+00:00,Etihad Stadium,50,35,1,1,3,1,6,1,5,2,16,4,5,1,12,3,4,1,9,3,8,4,2,3,73%,27%,,,,,0,3,786,286,712,210,91%,73%
14,205,2,2018-12-04T19:45:00+00:00,Vitality Stadium,35,37,2,1,2,1,2,6,4,10,6,23,0,7,4,17,2,6,14,11,4,8,3,0,32%,68%,4,2,,,5,0,304,608,218,501,72%,82%
15,216,0,2018-12-08T12:30:00+00:00,Vitality Stadium,35,40,0,1,0,4,2,4,3,4,8,10,3,2,2,6,6,4,9,11,6,6,3,2,40%,60%,2,1,,,1,2,424,634,328,531,77%,84%
16,234,2,2018-12-15T15:00:00+00:00,Molineux Stadium,39,35,1,0,2,0,4,3,3,5,10,13,3,5,6,7,4,6,15,7,5,3,4,0,37%,63%,1,2,,,3,2,389,633,281,535,72%,85%
17,236,2,2018-12-22T15:00:00+00:00,Vitality Stadium,35,51,1,0,2,0,3,5,7,4,14,10,4,1,5,4,9,6,8,18,6,5,3,2,57%,43%,2,2,0,1,5,1,541,392,439,291,81%,74%
18,253,2,2018-12-26T15:00:00+00:00,Wembley Stadium,47,35,3,0,5,0,7,4,2,6,10,14,1,4,5,11,5,3,5,8,3,4,1,3,56%,44%,2,1,,,4,2,599,449,521,365,87%,81%
19,261,2,2018-12-30T16:30:00+00:00,"Old Trafford, Manchester",33,35,3,1,4,1,8,3,0,2,11,7,3,2,9,4,2,3,10,7,4,5,6,0,64%,36%,2,0,1,0,2,4,681,355,618,284,91%,80%
20,266,1,2019-01-02T20:00:00+00:00,Vitality Stadium,35,38,3,3,3,3,12,3,8,6,25,11,5,2,18,6,7,5,9,15,4,2,2,2,57%,43%,1,4,,,0,9,491,379,372,266,76%,70%
21,280,2,2019-01-13T14:15:00+00:00,Goodison Park,45,35,0,0,2,0,3,7,8,7,15,16,4,2,10,12,5,4,17,8,5,9,1,1,50%,50%,5,0,,,7,0,396,378,296,261,75%,69%
22,286,2,2019-01-19T15:00:00+00:00,Vitality Stadium,35,48,0,0,2,0,4,1,5,6,10,9,1,2,5,4,5,5,6,10,2,3,4,3,38%,62%,0,1,,,1,3,359,582,274,485,76%,83%
23,296,2,2019-01-30T19:45:00+00:00,Vitality Stadium,35,49,0,0,4,0,7,7,2,2,12,11,3,2,9,7,3,4,8,6,3,7,1,6,32%,68%,1,0,,,7,3,338,716,258,644,76%,90%
24,307,2,2019-02-02T17:30:00+00:00,Cardiff City Stadium,43,35,1,0,2,0,5,2,0,5,12,9,7,2,9,6,3,3,17,14,6,7,2,0,26%,74%,1,2,,,2,3,218,615,134,511,61%,83%
25,319,2,2019-02-09T15:00:00+00:00,Anfield,40,35,2,0,3,0,9,2,6,5,20,12,5,5,14,6,6,6,14,6,8,5,1,2,65%,35%,2,2,,,2,6,707,363,627,279,89%,77%
26,326,1,2019-02-23T15:00:00+00:00,Vitality Stadium,35,39,1,0,1,1,3,2,5,5,10,10,2,3,9,6,1,4,10,15,9,8,1,3,44%,56%,4,5,,,1,2,370,468,271,352,73%,75%
27,335,2,2019-02-27T19:45:00+00:00,Emirates Stadium,42,35,2,1,5,1,7,5,4,3,16,13,5,5,12,7,4,6,11,9,9,4,4,4,64%,36%,2,2,,,4,2,650,346,580,278,89%,80%
28,345,0,2019-03-02T15:00:00+00:00,Vitality Stadium,35,50,0,0,0,1,0,7,0,10,0,23,0,6,0,13,0,10,7,7,0,14,1,2,18%,82%,1,2,,,8,0,176,809,101,733,57%,91%
29,359,0,2019-03-09T15:00:00+00:00,John Smith's Stadium,37,35,0,1,0,2,1,5,3,3,8,8,4,0,2,8,6,0,14,9,6,5,1,0,56%,44%,3,1,,,2,1,462,372,363,259,79%,70%
30,365,1,2019-03-16T15:00:00+00:00,Vitality Stadium,35,34,0,1,2,2,3,4,7,4,10,12,0,4,7,4,3,8,9,12,6,6,0,1,48%,52%,3,2,,,3,0,403,423,296,325,73%,77%
31,381,2,2019-03-30T15:00:00+00:00,King Power Stadium,46,35,1,0,2,0,4,2,9,4,18,8,5,2,10,2,8,6,6,12,6,1,3,1,58%,42%,0,2,,,2,2,605,423,510,333,84%,79%
32,385,0,2019-04-06T14:00:00+00:00,Vitality Stadium,35,44,1,2,1,3,2,3,5,4,10,10,3,3,6,7,4,3,12,16,3,6,2,5,59%,41%,2,3,,,0,2,441,284,343,195,78%,69%
33,395,0,2019-04-13T14:00:00+00:00,American Express Community Stadium,51,35,0,1,0,5,1,7,3,4,8,14,4,3,1,10,7,4,10,6,4,1,1,0,50%,50%,2,4,1,0,2,1,470,480,369,382,79%,80%
34,406,0,2019-04-20T14:00:00+00:00,Vitality Stadium,35,36,0,0,0,1,5,5,6,6,15,17,4,6,13,10,2,7,11,18,3,7,1,0,49%,51%,1,3,,,4,5,445,457,370,378,83%,83%
35,422,1,2019-04-27T14:00:00+00:00,St. Mary's Stadium,41,35,1,2,3,3,7,5,9,4,22,9,6,0,12,5,10,4,8,9,9,3,,,44%,56%,2,1,,,2,4,351,459,258,352,74%,77%
36,426,2,2019-05-04T11:30:00+00:00,Vitality Stadium,35,47,0,0,1,0,6,5,7,3,20,11,7,3,15,5,5,6,11,12,10,6,1,3,53%,47%,1,5,0,2,5,5,439,404,365,320,83%,79%
37,437,2,2019-05-12T14:00:00+00:00,Selhurst Park,52,35,3,1,5,3,8,8,7,6,17,16,2,2,12,9,5,7,11,8,4,4,4,1,45%,55%,3,0,,,5,4,429,517,344,427,80%,83%
