game_id,day,team,team_id,opp,opp_id,home,favored_spread,opening_spread,spread,move_spread,move_spread_direction,cover_spread,opening_o/u,o/u,move_o/u,move_o/u_direction,cover_o/u,days_between_games,travel_between_games
13929,2019-10-26,MIA,4,MIL,15,0,0,9.5,11.5,2.0,0,1,226.5,223.0,-3.5,0,1,5.0,1
13942,2019-10-27,MIA,4,MIN,16,0,0,6.0,7.0,1.0,0,0,223.5,224.0,0.5,1,1,1.0,0
13955,2019-10-29,MIA,4,ATL,3,1,1,-7.5,-8.5,-1.0,1,1,224.5,223.5,-1.0,0,0,2.0,1
13969,2019-10-31,MIA,4,ATL,3,0,1,-6.5,-6.5,0.0,1,1,216.5,215.0,-1.5,0,0,2.0,1
14005,2019-11-05,MIA,4,DEN,20,0,0,4.0,5.0,1.0,0,0,209.5,211.0,1.5,1,0,5.0,0
14017,2019-11-07,MIA,4,PHO,29,0,0,1.0,2.0,1.0,0,1,216.5,219.5,3.0,1,1,2.0,0
14029,2019-11-08,MIA,4,LAL,27,0,0,7.5,8.0,0.5,0,0,215.5,218.0,2.5,1,0,1.0,0
14121,2019-11-22,MIA,4,CHI,11,0,1,-4.0,-4.5,-0.5,1,1,214.5,216.5,2.0,1,1,14.0,0
14133,2019-11-23,MIA,4,PHI,7,0,0,4.0,5.5,1.5,0,0,214.5,211.5,-3.0,0,0,1.0,0
14148,2019-11-25,MIA,4,CHA,2,1,1,-10.5,-10.5,0.0,1,1,215.0,212.5,-2.5,0,1,2.0,1
14187,2019-12-01,MIA,4,BKN,8,0,1,-3.5,-4.0,-0.5,1,0,216.5,215.5,-1.0,0,0,6.0,1
14213,2019-12-04,MIA,4,BOS,9,0,0,5.5,5.5,0.0,1,0,212.5,209.0,-3.5,0,0,3.0,0
14240,2019-12-08,MIA,4,CHI,11,1,1,-7.5,-7.0,0.5,0,0,212.0,210.5,-1.5,0,1,4.0,1
14287,2019-12-14,MIA,4,DAL,25,0,0,7.0,8.5,1.5,0,1,215.5,216.0,0.5,1,1,6.0,1
14302,2019-12-16,MIA,4,MEM,21,0,1,-5.5,-3.5,2.0,0,0,217.5,217.5,0.0,1,1,2.0,0
14313,2019-12-18,MIA,4,PHI,7,0,0,6.5,7.5,1.0,0,1,213.0,209.0,-4.0,0,1,2.0,0
14327,2019-12-20,MIA,4,NY,6,1,1,-11.0,-8.5,2.5,0,1,214.0,216.5,2.5,1,1,2.0,1
14352,2019-12-23,MIA,4,UTA,17,1,1,-4.5,-4.0,0.5,0,0,212.0,213.5,1.5,1,0,3.0,0
14380,2019-12-28,MIA,4,PHI,7,1,1,-1.0,-1.0,0.0,1,0,213.0,211.5,-1.5,0,1,5.0,0
14413,2020-01-02,MIA,4,TOR,10,1,1,-6.0,-5.5,0.5,0,1,215.0,214.5,-0.5,0,0,5.0,0
14438,2020-01-05,MIA,4,POR,19,1,1,-6.0,-5.0,1.0,0,1,221.0,215.5,-5.5,0,1,3.0,0
14471,2020-01-10,MIA,4,BKN,8,0,1,-3.5,-4.0,-0.5,1,0,217.0,218.0,1.0,1,1,5.0,1
14509,2020-01-15,MIA,4,SA,24,1,1,-5.5,-5.0,0.5,0,1,222.0,220.0,-2.0,0,0,5.0,1
14540,2020-01-19,MIA,4,SA,24,0,1,-1.0,-1.0,0.0,1,0,221.0,222.5,1.5,1,0,4.0,1
14632,2020-02-01,MIA,4,ORL,5,0,1,-1.0,-2.5,-1.5,1,1,206.5,209.5,3.0,1,0,13.0,0
14649,2020-02-03,MIA,4,PHI,7,1,1,-3.5,-2.5,1.0,0,1,213.0,211.0,-2.0,0,1,2.0,1
14719,2020-02-12,MIA,4,UTA,17,0,0,4.5,5.0,0.5,0,0,219.5,216.5,-3.0,0,1,9.0,1
14792,2020-02-29,MIA,4,BKN,8,1,1,-7.0,-7.5,-0.5,1,0,223.0,220.0,-3.0,0,1,17.0,1
14837,2020-03-06,MIA,4,NO,23,0,0,2.0,1.5,-0.5,1,0,235.5,231.5,-4.0,0,0,6.0,1
14856,2020-03-08,MIA,4,WAS,1,0,1,-4.5,-5.5,-1.0,1,1,231.5,232.5,1.0,1,0,2.0,0
15210,2020-08-01,MIA,4,DEN,20,0,1,1.5,-4.0,-5.5,1,1,216.5,215.0,-1.5,0,1,146.0,0
15231,2020-08-04,MIA,4,BOS,9,1,0,3.0,4.5,1.5,0,1,223.0,218.5,-4.5,0,0,3.0,1
13929,2019-10-26,MIL,15,MIA,4,1,1,-9.5,-11.5,-2.0,1,0,226.5,223.0,-3.5,0,1,5.0,0
13950,2019-10-28,MIL,15,CLE,12,1,1,-14.5,-15.5,-1.0,1,1,222.0,225.0,3.0,1,1,2.0,0
13974,2019-11-01,MIL,15,ORL,5,0,1,-5.0,-4.5,0.5,0,1,216.0,214.5,-1.5,0,0,4.0,1
13983,2019-11-02,MIL,15,TOR,10,1,1,-5.0,-6.5,-1.5,1,1,226.0,227.0,1.0,1,0,1.0,1
13996,2019-11-04,MIL,15,MIN,16,0,1,-6.5,-7.5,-1.0,1,1,229.5,231.0,1.5,1,1,2.0,1
14014,2019-11-06,MIL,15,LAC,28,0,1,2.0,-6.0,-8.0,1,0,229.0,228.0,-1.0,0,1,2.0,0
14027,2019-11-08,MIL,15,UTA,17,0,1,-0.0,-2.5,-2.5,1,0,216.0,217.5,1.5,1,0,2.0,0
14038,2019-11-10,MIL,15,OKC,18,0,1,-7.5,-9.0,-1.5,1,0,221.5,220.0,-1.5,0,1,2.0,0
14066,2019-11-14,MIL,15,CHI,11,1,1,-12.0,-11.5,0.5,0,0,230.0,229.0,-1.0,0,1,4.0,1
14079,2019-11-16,MIL,15,IND,13,0,1,-5.0,-8.0,-3.0,1,1,227.5,220.0,-7.5,0,0,2.0,1
14095,2019-11-18,MIL,15,CHI,11,0,1,-6.0,-8.5,-2.5,1,1,230.0,231.5,1.5,1,0,2.0,0
14107,2019-11-20,MIL,15,ATL,3,0,1,-10.0,-11.0,-1.0,1,0,233.0,232.5,-0.5,0,1,2.0,0
14163,2019-11-27,MIL,15,ATL,3,1,1,-14.5,-14.5,0.0,1,0,239.5,240.0,0.5,1,0,7.0,1
14186,2019-11-30,MIL,15,CHA,2,1,1,-14.5,-13.5,1.0,0,1,228.5,225.5,-3.0,0,1,3.0,0
14199,2019-12-02,MIL,15,NY,6,1,1,-16.0,-16.5,-0.5,1,1,220.5,222.5,2.0,1,0,2.0,0
14230,2019-12-06,MIL,15,LAC,28,1,1,-3.0,-4.5,-1.5,1,1,232.0,233.5,1.5,1,0,4.0,0
14251,2019-12-09,MIL,15,ORL,5,1,1,-11.5,-12.5,-1.0,1,0,219.5,218.5,-1.0,0,0,3.0,0
14267,2019-12-11,MIL,15,NO,23,1,1,-13.5,-9.5,4.0,0,1,235.5,233.5,-2.0,0,1,2.0,0
14300,2019-12-16,MIL,15,DAL,25,1,1,-11.0,-10.5,0.5,0,0,227.0,227.0,0.0,1,1,5.0,0
14337,2019-12-21,MIL,15,NY,6,0,1,-12.5,-12.5,0.0,1,1,227.0,227.0,0.0,1,0,5.0,1
14344,2019-12-22,MIL,15,IND,13,1,1,-6.5,-8.0,-1.5,1,1,219.5,220.5,1.0,1,0,1.0,1
14372,2019-12-27,MIL,15,ATL,3,0,1,-12.0,-7.0,5.0,0,1,237.5,235.5,-2.0,0,0,5.0,1
14435,2020-01-04,MIL,15,SA,24,1,1,-11.5,-12.0,-0.5,1,0,227.5,228.5,1.0,1,1,8.0,1
14449,2020-01-06,MIL,15,SA,24,0,1,-7.0,-8.0,-1.0,1,0,229.5,228.5,-1.0,0,1,2.0,1
14530,2020-01-18,MIL,15,BKN,8,0,1,-8.0,-11.0,-3.0,1,1,231.5,235.5,4.0,1,0,12.0,0
14548,2020-01-20,MIL,15,CHI,11,1,1,-14.5,-15.5,-1.0,1,0,225.5,226.0,0.5,1,0,2.0,1
14572,2020-01-24,MIL,15,CHA,2,0,1,-13.5,-14.0,-0.5,1,0,219.0,219.5,0.5,1,0,4.0,1
14609,2020-01-28,MIL,15,WAS,1,1,1,-16.0,-11.5,4.5,0,1,240.0,241.0,1.0,1,1,4.0,1
14642,2020-02-02,MIL,15,PHO,29,1,1,-12.5,-12.5,0.0,1,1,232.5,233.5,1.0,1,1,5.0,0
14654,2020-02-04,MIL,15,NO,23,0,1,-6.0,-6.5,-0.5,1,1,245.0,245.5,0.5,1,0,2.0,1
14680,2020-02-08,MIL,15,ORL,5,0,1,-8.0,-9.0,-1.0,1,1,218.0,220.5,2.5,1,0,4.0,0
14700,2020-02-10,MIL,15,SAC,30,1,1,-14.5,-10.5,4.0,0,1,227.0,230.0,3.0,1,1,2.0,1
14754,2020-02-24,MIL,15,WAS,1,0,1,-12.5,-13.0,-0.5,1,0,240.5,244.0,3.5,1,1,14.0,1
14761,2020-02-25,MIL,15,TOR,10,0,1,-1.5,-1.0,0.5,0,1,231.0,232.5,1.5,1,0,1.0,0
14785,2020-02-28,MIL,15,OKC,18,1,1,-10.5,-10.5,0.0,1,1,229.0,227.0,-2.0,0,0,3.0,1
14827,2020-03-04,MIL,15,IND,13,1,1,-10.0,-11.0,-1.0,1,1,222.0,220.5,-1.5,0,0,5.0,0
14842,2020-03-06,MIL,15,LAL,27,0,0,-0.0,1.5,1.5,0,0,228.0,228.0,0.0,1,0,2.0,1
15219,2020-08-02,MIL,15,HOU,22,0,1,-3.5,-5.0,-1.5,1,0,242.0,243.0,1.0,1,0,149.0,0
13942,2019-10-27,MIN,16,MIA,4,1,1,-6.0,-7.0,-1.0,1,0,223.5,224.0,0.5,1,1,5.0,0
13960,2019-10-30,MIN,16,PHI,7,0,0,6.5,7.0,0.5,0,0,226.0,222.0,-4.0,0,0,3.0,1
13984,2019-11-02,MIN,16,WAS,1,0,0,1.0,3.0,2.0,0,1,221.5,229.5,8.0,1,1,3.0,0
13996,2019-11-04,MIN,16,MIL,15,1,0,6.5,7.5,1.0,0,0,229.5,231.0,1.5,1,1,2.0,1
14011,2019-11-06,MIN,16,MEM,21,0,1,-5.5,-3.5,2.0,0,0,225.5,224.5,-1.0,0,1,2.0,1
14035,2019-11-10,MIN,16,DEN,20,1,0,1.0,4.0,3.0,0,1,217.0,218.5,1.5,1,0,4.0,1
14061,2019-11-13,MIN,16,SA,24,1,1,-1.5,-1.5,0.0,1,1,228.5,227.0,-1.5,0,1,3.0,0
14073,2019-11-15,MIN,16,WAS,1,1,1,-7.0,-5.5,1.5,0,0,238.0,239.0,1.0,1,1,2.0,0
14146,2019-11-25,MIN,16,ATL,3,0,1,-4.0,-4.5,-0.5,1,1,233.5,235.5,2.0,1,1,10.0,1
14165,2019-11-27,MIN,16,SA,24,0,0,1.5,3.0,1.5,0,1,228.0,230.0,2.0,1,0,2.0,0
14188,2019-12-01,MIN,16,MEM,21,1,1,-8.5,-11.5,-3.0,1,0,231.0,231.5,0.5,1,0,4.0,1
14216,2019-12-04,MIN,16,DAL,25,0,0,4.0,5.0,1.0,0,0,230.5,228.0,-2.5,0,1,3.0,1
14229,2019-12-06,MIN,16,OKC,18,0,0,2.0,4.0,2.0,0,0,220.0,218.5,-1.5,0,1,2.0,0
14265,2019-12-11,MIN,16,UTA,17,1,0,1.5,1.0,-0.5,1,0,222.0,221.5,-0.5,0,1,5.0,1
14279,2019-12-13,MIN,16,LAC,28,1,0,5.5,4.5,-1.0,1,0,231.5,228.5,-3.0,0,1,2.0,0
14552,2020-01-20,MIN,16,DEN,20,1,1,-2.5,-3.5,-1.0,1,0,218.0,221.0,3.0,1,0,38.0,0
14579,2020-01-24,MIN,16,HOU,22,1,0,5.0,5.5,0.5,0,0,234.5,234.5,0.0,1,1,4.0,0
14599,2020-01-27,MIN,16,SAC,30,1,1,-3.0,-3.0,0.0,1,0,225.5,223.5,-2.0,0,1,3.0,0
14652,2020-02-03,MIN,16,SAC,30,0,0,1.5,1.5,0.0,1,0,228.0,225.5,-2.5,0,0,7.0,1
14715,2020-02-12,MIN,16,CHA,2,1,1,-6.5,-6.5,0.0,1,0,225.0,224.0,-1.0,0,0,9.0,1
14746,2020-02-23,MIN,16,DEN,20,0,0,12.0,14.0,2.0,0,1,227.0,221.5,-5.5,0,1,11.0,1
14780,2020-02-28,MIN,16,ORL,5,0,0,7.5,8.0,0.5,0,0,235.0,234.0,-1.0,0,1,5.0,0
14814,2020-03-03,MIN,16,NO,23,0,0,10.5,11.0,0.5,0,1,247.5,247.5,0.0,1,1,4.0,0
14839,2020-03-06,MIN,16,ORL,5,1,0,2.0,3.0,1.0,0,0,234.5,233.5,-1.0,0,1,3.0,1
14851,2020-03-08,MIN,16,NO,23,1,0,6.0,7.0,1.0,0,0,247.0,247.5,0.5,1,0,2.0,0
14866,2020-03-10,MIN,16,HOU,22,0,0,12.5,12.5,0.0,1,1,245.0,250.5,5.5,1,0,2.0,1
13935,2019-10-26,NO,23,HOU,22,0,0,10.5,12.0,1.5,0,1,235.5,238.5,3.0,1,1,5.0,1
13980,2019-11-02,NO,23,OKC,18,0,0,3.0,2.5,-0.5,1,0,226.5,228.0,1.5,1,0,7.0,0
14023,2019-11-08,NO,23,TOR,10,1,0,2.5,2.5,0.0,1,0,232.5,232.5,0.0,1,0,6.0,1
14031,2019-11-09,NO,23,CHA,2,0,1,-1.5,-2.0,-0.5,1,1,231.0,231.5,0.5,1,0,1.0,1
14045,2019-11-11,NO,23,HOU,22,1,0,4.5,7.0,2.5,0,1,242.5,242.5,0.0,1,0,2.0,1
14137,2019-11-23,NO,23,UTA,17,0,0,8.0,5.5,-2.5,1,0,222.5,225.5,3.0,1,1,12.0,1
14142,2019-11-24,NO,23,LAC,28,0,0,12.0,12.5,0.5,0,0,234.0,233.5,-0.5,0,1,1.0,0
14167,2019-11-27,NO,23,LAL,27,1,0,6.5,6.5,0.0,1,1,231.5,231.5,0.0,1,0,3.0,1
14191,2019-12-01,NO,23,OKC,18,1,1,-1.5,-3.0,-1.5,1,0,228.5,228.5,0.0,1,0,4.0,0
14204,2019-12-03,NO,23,DAL,25,1,0,4.0,4.5,0.5,0,0,233.5,233.5,0.0,1,0,2.0,0
14222,2019-12-05,NO,23,PHO,29,1,1,-1.5,-4.0,-2.5,1,0,232.0,235.5,3.5,1,1,2.0,0
14248,2019-12-09,NO,23,DET,14,1,0,-1.0,1.0,2.0,0,0,226.5,227.0,0.5,1,0,4.0,0
14267,2019-12-11,NO,23,MIL,15,0,0,13.5,9.5,-4.0,1,0,235.5,233.5,-2.0,0,1,2.0,1
14307,2019-12-17,NO,23,BKN,8,1,0,1.0,2.0,1.0,0,0,230.5,228.5,-2.0,0,0,6.0,1
14332,2019-12-20,NO,23,GS,26,0,1,-1.0,-2.0,-1.0,1,0,224.0,221.5,-2.5,0,0,3.0,1
14355,2019-12-23,NO,23,POR,19,0,0,6.5,5.5,-1.0,1,1,228.5,229.5,1.0,1,0,3.0,0
14425,2020-01-03,NO,23,LAL,27,0,0,11.0,10.0,-1.0,1,0,221.5,225.5,4.0,1,1,11.0,0
14447,2020-01-06,NO,23,UTA,17,1,0,2.0,4.0,2.0,0,1,223.0,221.5,-1.5,0,1,3.0,1
14576,2020-01-24,NO,23,DEN,20,1,1,-3.0,-4.0,-1.0,1,0,231.0,229.0,-2.0,0,0,18.0,0
14603,2020-01-28,NO,23,CLE,12,0,1,-7.0,-9.0,-2.0,1,1,233.0,232.5,-0.5,0,1,4.0,1
14625,2020-01-31,NO,23,MEM,21,1,1,-4.5,-7.5,-3.0,1,1,242.5,241.5,-1.0,0,1,3.0,1
14641,2020-02-02,NO,23,HOU,22,0,0,6.0,5.0,-1.0,1,0,245.0,249.5,4.5,1,0,2.0,1
14654,2020-02-04,NO,23,MIL,15,1,0,6.0,6.5,0.5,0,0,245.0,245.5,0.5,1,0,2.0,1
14750,2020-02-23,NO,23,GS,26,0,1,-8.0,-10.0,-2.0,1,1,238.0,238.5,0.5,1,0,19.0,1
14764,2020-02-25,NO,23,LAL,27,0,0,8.0,7.5,-0.5,1,0,238.5,239.5,1.0,1,0,2.0,0
14814,2020-03-03,NO,23,MIN,16,1,1,-10.5,-11.0,-0.5,1,0,247.5,247.5,0.0,1,1,7.0,1
14837,2020-03-06,NO,23,MIA,4,1,1,-2.0,-1.5,0.5,0,1,235.5,231.5,-4.0,0,0,3.0,0
14851,2020-03-08,NO,23,MIN,16,0,1,-6.0,-7.0,-1.0,1,1,247.0,247.5,0.5,1,0,2.0,1
15224,2020-08-03,NO,23,MEM,21,1,1,-3.0,-5.0,-2.0,1,1,239.0,236.5,-2.5,0,0,148.0,1
15239,2020-08-06,NO,23,SAC,30,0,1,-4.0,-4.0,0.0,1,0,234.0,235.5,1.5,1,1,3.0,1
15258,2020-08-09,NO,23,SA,24,1,1,-3.0,-3.5,-0.5,1,0,240.0,239.5,-0.5,0,0,3.0,1
13932,2019-10-26,NY,6,BOS,9,1,0,-1.0,5.5,6.5,0,0,211.0,218.5,7.5,1,0,5.0,0
13959,2019-10-30,NY,6,ORL,5,0,0,8.0,9.5,1.5,0,0,209.0,209.5,0.5,1,0,4.0,1
13975,2019-11-01,NY,6,BOS,9,0,0,10.0,9.5,-0.5,1,1,213.5,211.5,-2.0,0,0,2.0,0
13990,2019-11-03,NY,6,SAC,30,1,0,-1.0,1.5,2.5,0,0,217.5,213.5,-4.0,0,0,2.0,1
14025,2019-11-08,NY,6,DAL,25,0,0,11.5,11.0,-0.5,1,1,216.5,215.5,-1.0,0,0,5.0,1
14039,2019-11-10,NY,6,CLE,12,1,1,-2.0,-2.0,0.0,1,0,211.0,213.5,2.5,1,0,2.0,1
14052,2019-11-12,NY,6,CHI,11,0,0,6.0,6.5,0.5,0,0,213.0,211.5,-1.5,0,1,2.0,1
14067,2019-11-14,NY,6,DAL,25,1,0,7.0,7.5,0.5,0,1,216.0,215.0,-1.0,0,0,2.0,1
14080,2019-11-16,NY,6,CHA,2,1,1,-4.0,-3.5,0.5,0,0,211.5,213.5,2.0,1,0,2.0,0
14092,2019-11-18,NY,6,CLE,12,1,1,-3.0,-5.5,-2.5,1,1,208.5,210.0,1.5,1,1,2.0,0
14105,2019-11-20,NY,6,PHI,7,0,0,12.5,12.5,0.0,1,1,213.5,211.0,-2.5,0,1,2.0,1
14132,2019-11-23,NY,6,SA,24,1,0,2.5,3.0,0.5,0,0,218.0,218.5,0.5,1,0,3.0,1
14139,2019-11-24,NY,6,BKN,8,1,0,2.0,2.5,0.5,0,1,212.0,215.0,3.0,1,0,1.0,0
14161,2019-11-27,NY,6,TOR,10,0,0,10.5,9.5,-1.0,1,0,209.5,211.5,2.0,1,1,3.0,1
14189,2019-12-01,NY,6,BOS,9,1,0,7.0,7.5,0.5,0,0,209.5,209.5,0.0,1,1,4.0,1
14199,2019-12-02,NY,6,MIL,15,0,0,16.0,16.5,0.5,0,0,220.5,222.5,2.0,1,0,1.0,1
14234,2019-12-07,NY,6,IND,13,1,0,6.5,5.5,-1.0,1,1,209.5,209.0,-0.5,0,0,5.0,1
14258,2019-12-10,NY,6,POR,19,0,0,9.5,9.0,-0.5,1,0,218.5,223.0,4.5,1,0,3.0,1
14269,2019-12-11,NY,6,GS,26,0,0,4.5,5.5,1.0,0,1,210.5,211.0,0.5,1,1,1.0,0
14281,2019-12-13,NY,6,SAC,30,0,0,8.0,8.5,0.5,0,1,207.5,209.5,2.0,1,0,2.0,0
14295,2019-12-15,NY,6,DEN,20,0,0,12.0,10.5,-1.5,1,1,207.5,208.5,1.0,1,1,2.0,0
14306,2019-12-17,NY,6,ATL,3,1,1,-1.0,-2.0,-1.0,1,1,220.5,225.0,4.5,1,1,2.0,1
14327,2019-12-20,NY,6,MIA,4,0,0,11.0,8.5,-2.5,1,0,214.0,216.5,2.5,1,1,3.0,1
14337,2019-12-21,NY,6,MIL,15,1,0,12.5,12.5,0.0,1,0,227.0,227.0,0.0,1,0,1.0,1
14364,2019-12-26,NY,6,BKN,8,0,0,7.0,7.0,0.0,1,1,221.0,226.0,5.0,1,0,5.0,1
14408,2020-01-01,NY,6,POR,19,1,0,4.0,4.0,0.0,1,1,222.0,226.0,4.0,1,0,6.0,1
14456,2020-01-07,NY,6,LAL,27,0,0,14.0,13.5,-0.5,1,0,220.5,222.0,1.5,1,0,6.0,1
14464,2020-01-08,NY,6,UTA,17,0,0,11.5,14.0,2.5,0,0,218.5,214.0,-4.5,0,1,1.0,0
14533,2020-01-18,NY,6,PHI,7,1,0,4.5,4.0,-0.5,1,1,220.0,219.0,-1.0,0,0,10.0,1
14545,2020-01-20,NY,6,CLE,12,0,1,1.0,-1.5,-2.5,1,1,222.0,222.0,0.0,1,0,2.0,1
14575,2020-01-24,NY,6,TOR,10,1,0,7.5,8.5,1.0,0,1,216.0,217.5,1.5,1,1,4.0,1
14592,2020-01-26,NY,6,BKN,8,1,1,1.0,-2.5,-3.5,1,1,221.5,219.5,-2.0,0,0,2.0,0
14602,2020-01-28,NY,6,CHA,2,0,0,1.5,1.0,-0.5,1,0,210.0,207.5,-2.5,0,0,2.0,1
14613,2020-01-29,NY,6,MEM,21,1,0,2.0,2.5,0.5,0,0,224.0,221.5,-2.5,0,1,1.0,1
14631,2020-02-01,NY,6,IND,13,0,0,10.5,11.0,0.5,0,1,213.5,212.5,-1.0,0,0,3.0,1
14644,2020-02-03,NY,6,CLE,12,0,1,-1.0,-2.0,-1.0,1,1,217.0,216.0,-1.0,0,1,2.0,0
14714,2020-02-12,NY,6,WAS,1,1,1,-2.5,-3.0,-0.5,1,0,228.5,227.5,-1.0,0,0,9.0,1
14756,2020-02-24,NY,6,HOU,22,0,0,14.0,12.0,-2.0,1,1,230.0,225.5,-4.5,0,1,12.0,1
14769,2020-02-26,NY,6,CHA,2,0,1,-1.5,-1.5,0.0,1,0,206.0,207.5,1.5,1,1,2.0,0
14777,2020-02-27,NY,6,PHI,7,0,0,9.0,7.5,-1.5,1,0,214.5,210.5,-4.0,0,1,1.0,0
14806,2020-03-02,NY,6,HOU,22,1,0,8.5,10.0,1.5,0,1,230.5,230.5,0.0,1,1,4.0,1
14824,2020-03-04,NY,6,UTA,17,1,0,7.5,8.5,1.0,0,1,220.0,219.5,-0.5,0,0,2.0,0
14835,2020-03-06,NY,6,OKC,18,1,0,7.0,5.5,-1.5,1,0,219.0,216.5,-2.5,0,1,2.0,0
14858,2020-03-08,NY,6,DET,14,1,1,-5.5,-6.0,-0.5,1,1,210.5,211.5,1.0,1,0,2.0,0
14864,2020-03-10,NY,6,WAS,1,0,0,3.5,5.0,1.5,0,0,227.0,230.5,3.5,1,1,2.0,1
14872,2020-03-11,NY,6,ATL,3,0,0,4.5,5.0,0.5,0,1,230.0,232.5,2.5,1,1,1.0,0
13939,2019-10-27,OKC,18,GS,26,1,0,5.0,1.0,-4.0,1,1,195.5,223.5,28.0,1,0,5.0,0
13949,2019-10-28,OKC,18,HOU,22,0,0,10.5,9.5,-1.0,1,1,225.5,228.0,2.5,1,0,1.0,1
13980,2019-11-02,OKC,18,NO,23,1,1,-3.0,-2.5,0.5,0,1,226.5,228.0,1.5,1,0,5.0,1
14004,2019-11-05,OKC,18,ORL,5,1,1,-2.5,-3.0,-0.5,1,1,202.5,201.5,-1.0,0,0,3.0,0
14016,2019-11-07,OKC,18,SA,24,0,0,4.5,5.0,0.5,0,0,215.0,212.0,-3.0,0,1,2.0,1
14033,2019-11-09,OKC,18,GS,26,1,1,-12.0,-12.0,0.0,1,0,220.5,216.5,-4.0,0,1,2.0,1
14038,2019-11-10,OKC,18,MIL,15,1,0,7.5,9.0,1.5,0,1,221.5,220.0,-1.5,0,1,1.0,0
14049,2019-11-12,OKC,18,IND,13,0,0,3.0,1.0,-2.0,1,0,209.5,212.5,3.0,1,0,2.0,1
14074,2019-11-15,OKC,18,PHI,7,1,0,2.5,3.5,1.0,0,1,214.5,214.0,-0.5,0,1,3.0,1
14123,2019-11-22,OKC,18,LAL,27,1,0,4.5,4.5,0.0,1,1,211.0,209.5,-1.5,0,1,7.0,0
14168,2019-11-27,OKC,18,POR,19,0,0,3.0,2.5,-0.5,1,0,220.0,219.0,-1.0,0,1,5.0,1
14191,2019-12-01,OKC,18,NO,23,0,0,1.5,3.0,1.5,0,1,228.5,228.5,0.0,1,0,4.0,0
14229,2019-12-06,OKC,18,MIN,16,1,1,-2.0,-4.0,-2.0,1,1,220.0,218.5,-1.5,0,1,5.0,1
14244,2019-12-08,OKC,18,POR,19,0,0,4.0,3.5,-0.5,1,1,223.0,223.5,0.5,1,0,2.0,1
14253,2019-12-09,OKC,18,UTA,17,0,0,1.0,8.5,7.5,0,1,211.5,206.5,-5.0,0,0,1.0,0
14289,2019-12-14,OKC,18,DEN,20,0,0,7.0,6.0,-1.0,1,0,205.5,204.5,-1.0,0,1,5.0,0
14301,2019-12-16,OKC,18,CHI,11,1,1,-5.0,-5.0,0.0,1,0,206.5,208.5,2.0,1,1,2.0,1
14315,2019-12-18,OKC,18,MEM,21,1,1,-6.0,-6.0,0.0,1,0,217.5,219.0,1.5,1,1,2.0,0
14371,2019-12-27,OKC,18,CHA,2,0,0,-4.5,1.0,5.5,0,1,210.5,208.0,-2.5,0,0,9.0,1
14389,2019-12-29,OKC,18,TOR,10,0,0,2.5,4.5,2.0,0,1,214.0,210.0,-4.0,0,0,2.0,0
14417,2020-01-02,OKC,18,SA,24,0,0,1.0,2.5,1.5,0,1,219.0,217.5,-1.5,0,0,4.0,0
14430,2020-01-04,OKC,18,CLE,12,0,1,-5.0,-6.5,-1.5,1,1,212.5,213.5,1.0,1,1,2.0,0
14443,2020-01-06,OKC,18,PHI,7,0,0,6.0,7.5,1.5,0,1,213.0,211.5,-1.5,0,1,2.0,0
14453,2020-01-07,OKC,18,BKN,8,0,0,-2.0,1.0,3.0,0,1,217.0,217.0,0.0,1,0,1.0,0
14512,2020-01-15,OKC,18,TOR,10,1,1,-2.0,-1.0,1.0,0,0,213.5,212.5,-1.0,0,1,8.0,1
14546,2020-01-20,OKC,18,HOU,22,0,0,7.0,7.0,0.0,1,1,229.0,230.5,1.5,1,0,5.0,1
14628,2020-01-31,OKC,18,PHO,29,0,1,-1.0,-1.0,0.0,1,1,222.5,223.0,0.5,1,0,11.0,0
14708,2020-02-11,OKC,18,SA,24,1,1,-6.5,-8.5,-2.0,1,0,221.5,220.0,-1.5,0,0,11.0,1
14749,2020-02-23,OKC,18,SA,24,1,1,-5.0,-5.0,0.0,1,1,222.5,222.5,0.0,1,1,12.0,0
14762,2020-02-25,OKC,18,CHI,11,0,1,-6.0,-7.5,-1.5,1,0,217.5,219.5,2.0,1,1,2.0,1
14778,2020-02-27,OKC,18,SAC,30,1,1,-6.5,-7.5,-1.0,1,0,222.5,220.5,-2.0,0,0,2.0,1
14785,2020-02-28,OKC,18,MIL,15,0,0,10.5,10.5,0.0,1,0,229.0,227.0,-2.0,0,0,1.0,1
14815,2020-03-03,OKC,18,LAC,28,1,0,2.5,4.5,2.0,0,0,226.0,228.5,2.5,1,0,4.0,1
14835,2020-03-06,OKC,18,NY,6,0,1,-7.0,-5.5,1.5,0,1,219.0,216.5,-2.5,0,1,3.0,1
15211,2020-08-01,OKC,18,UTA,17,1,1,1.5,-1.0,-2.5,1,1,216.5,218.5,2.0,1,0,148.0,1
15246,2020-08-07,OKC,18,MEM,21,0,1,-3.5,-3.0,0.5,0,0,224.5,220.0,-4.5,0,0,6.0,1
15256,2020-08-09,OKC,18,WAS,1,1,1,-9.5,-9.5,0.0,1,1,225.5,221.0,-4.5,0,1,2.0,1
15263,2020-08-10,OKC,18,PHO,29,0,0,3.5,8.0,4.5,0,0,225.0,220.5,-4.5,0,1,1.0,1
13931,2019-10-26,ORL,5,ATL,3,0,1,-0.0,-2.5,-2.5,1,0,219.0,216.5,-2.5,0,0,5.0,1
