StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
699494,29,20001597,2,2020,Dario Saric,PHO,PF,3,3,54.70,65,13,9.00,25.00,36.0,4.00,15.00,26.7,5.00,10.00,50.0,3.00,4.00,75.0,5.00,16.00,21.00,3.00,2.00,0.00,5.00,6.00,26.00,56.70,60.75,11.00,0.00,0.00
699387,29,20001698,2,2020,Cheick Diallo,PHO,PF,0,4,43.70,49,49,3.00,13.00,23.1,3.00,11.00,27.3,0.00,2.00,0,5.00,8.00,62.5,2.00,19.00,21.00,3.00,3.00,1.00,5.00,6.00,11.00,47.70,47.25,13.00,0.00,0.00
699425,29,20001990,2,2020,Deandre Ayton,PHO,C,3,3,71.50,61,30,21.00,31.00,67.7,21.00,31.00,67.7,0.00,0.00,0,0.00,0.00,0,10.00,10.00,20.00,5.00,0.00,3.00,8.00,9.00,42.00,74.50,78.00,-27.00,1.00,0.00
699410,29,20001998,2,2020,Mikal Bridges,PHO,SF,2,3,40.10,62,17,9.00,17.00,52.9,7.00,8.00,87.5,2.00,9.00,22.2,1.00,3.00,33.3,1.00,7.00,8.00,3.00,5.00,0.00,5.00,6.00,21.00,45.10,44.00,4.00,0.00,0.00
699466,29,20002028,2,2020,Jevon Carter,PHO,PG,1,4,59.80,84,15,10.00,25.00,40.0,6.00,15.00,40.0,4.00,10.00,40.0,7.00,7.00,100,1.00,3.00,4.00,10.00,7.00,1.00,7.00,11.00,31.00,67.80,65.50,16.00,0.00,0.00
699397,29,20002038,2,2020,Elie Okobo,PHO,PG,0,4,29.20,33,44,9.00,15.00,60.0,7.00,10.00,70.0,2.00,5.00,40.0,2.00,3.00,66.7,0.00,6.00,6.00,2.00,1.00,0.00,5.00,3.00,22.00,30.20,33.00,0.00,0.00,0.00
699460,29,20002289,2,2020,Cameron Johnson,PHO,PG,2,4,59.10,97,15,13.00,31.00,41.9,4.00,11.00,36.4,9.00,20.00,45.0,4.00,4.00,100,1.00,12.00,13.00,1.00,2.00,1.00,3.00,4.00,39.00,62.10,65.75,2.00,0.00,0.00
699509,29,20002307,2,2020,Ty Jerome,PHO,PG,0,4,60.50,67,53,11.00,24.00,45.8,9.00,15.00,60.0,2.00,9.00,22.2,3.00,4.00,75.0,1.00,4.00,5.00,15.00,4.00,2.00,7.00,5.00,27.00,66.50,65.25,16.00,0.00,0.00
699475,29,20002340,2,2020,Jalen Lecque,PHO,PG,0,3,11.70,14,49,2.00,4.00,50.0,2.00,4.00,50.0,0.00,0.00,0,7.00,9.00,77.8,0.00,1.00,1.00,1.00,0.00,0.00,2.00,1.00,11.00,11.70,12.75,9.00,0.00,0.00
699510,29,20002378,2,2020,Jared Harper,PHO,PG,0,3,9.70,13,30,0.00,2.00,0,0.00,1.00,0,0.00,1.00,0,7.00,8.00,87.5,0.00,1.00,1.00,1.00,0.00,0.00,0.00,2.00,7.00,9.70,9.75,0.00,0.00,0.00
699508,29,20002398,2,2020,Tariq Owens,PHO,C,0,2,11.80,14,29,1.00,5.00,20.0,1.00,3.00,33.3,0.00,2.00,0,0.00,0.00,0,1.00,3.00,4.00,0.00,1.00,2.00,1.00,7.00,2.00,14.80,12.50,-2.00,0.00,0.00
699388,29,20002485,2,2020,David Kramer,PHO,PG,0,1,0.00,8,29,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
699448,29,20002503,2,2020,Norense Odiase,PHO,,0,2,4.00,8,15,1.00,1.00,100,0.00,0.00,0,1.00,1.00,100,1.00,2.00,50.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,4.00,4.50,6.00,0.00,0.00
696716,30,20000483,2,2020,Harrison Barnes,SAC,SF,4,4,57.70,103,37,8.00,23.00,34.8,5.00,12.00,41.7,3.00,11.00,27.3,17.00,17.00,100,1.00,5.00,6.00,9.00,1.00,0.00,1.00,4.00,36.00,58.70,60.00,7.00,0.00,0.00
696687,30,20000541,2,2020,Trevor Ariza,SAC,SF,0,2,28.40,49,36,4.00,14.00,28.6,2.00,3.00,66.7,2.00,11.00,18.2,0.00,0.00,0,0.00,7.00,7.00,6.00,1.00,0.00,1.00,4.00,10.00,29.40,30.25,2.00,0.00,0.00
696726,30,20000655,2,2020,Cory Joseph,SAC,PG,0,1,9.70,16,27,1.00,2.00,50.0,0.00,0.00,0,1.00,2.00,50.0,2.00,3.00,66.7,0.00,1.00,1.00,3.00,1.00,0.00,3.00,4.00,5.00,10.70,11.75,15.00,0.00,0.00
696695,30,20000684,2,2020,Dewayne Dedmon,SAC,C,4,4,75.90,80,22,10.00,22.00,45.5,5.00,10.00,50.0,5.00,12.00,41.7,3.00,5.00,60.0,6.00,21.00,27.00,3.00,5.00,4.00,7.00,15.00,28.00,84.90,83.25,9.00,0.00,0.00
702524,30,20000720,2,2020,Hollis Thompson,SAC,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
696700,30,20001389,2,2020,Richaun Holmes,SAC,PF,0,3,59.60,51,54,13.00,15.00,86.7,13.00,14.00,92.9,0.00,1.00,0,6.00,7.00,85.7,3.00,10.00,13.00,0.00,4.00,3.00,2.00,13.00,32.00,66.60,61.25,30.00,0.00,0.00
696703,30,20001429,2,2020,Nemanja Bjelica,SAC,PF,0,4,51.30,74,59,8.00,15.00,53.3,3.00,5.00,60.0,5.00,10.00,50.0,6.00,7.00,85.7,3.00,11.00,14.00,3.00,2.00,2.00,5.00,3.00,27.00,55.30,57.00,4.00,0.00,0.00
696708,30,20001673,2,2020,Buddy Hield,SAC,SG,4,4,114.60,111,58,31.00,65.00,47.7,19.00,35.00,54.3,12.00,30.00,40.0,8.00,9.00,88.9,1.00,12.00,13.00,14.00,3.00,0.00,10.00,14.00,82.00,117.60,126.25,14.00,0.00,0.00
696705,30,20001684,2,2020,Tyler Ulis,SAC,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
696693,30,20001732,2,2020,Yogi Ferrell,SAC,PG,0,4,56.80,60,2,12.00,28.00,42.9,5.00,13.00,38.5,7.00,15.00,46.7,8.00,9.00,88.9,2.00,7.00,9.00,8.00,1.00,0.00,7.00,4.00,39.00,57.80,64.25,-15.00,0.00,0.00
696711,30,20001745,2,2020,Bogdan Bogdanovic,SAC,SG,0,4,88.40,101,7,17.00,39.00,43.6,7.00,21.00,33.3,10.00,18.00,55.6,6.00,8.00,75.0,2.00,10.00,12.00,18.00,3.00,1.00,11.00,9.00,50.00,92.40,99.50,10.00,0.00,0.00
696702,30,20001824,2,2020,De'Aaron Fox,SAC,PG,4,4,112.60,106,39,18.00,46.00,39.1,16.00,38.00,42.1,2.00,8.00,25.0,20.00,28.00,71.4,1.00,7.00,8.00,24.00,8.00,3.00,13.00,15.00,58.00,123.60,120.50,3.00,0.00,0.00
696707,30,20001827,2,2020,Harry Giles,SAC,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
696710,30,20001854,2,2020,Caleb Swanigan,SAC,PF,0,2,19.30,23,59,2.00,4.00,50.0,2.00,4.00,50.0,0.00,0.00,0,1.00,2.00,50.0,1.00,3.00,4.00,3.00,1.00,2.00,1.00,7.00,5.00,22.30,20.00,-11.00,0.00,0.00
696696,30,20001855,2,2020,Tyler Lydon,SAC,PF,0,1,6.00,8,16,1.00,2.00,50.0,1.00,1.00,100,0.00,1.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,8.00,6.00,-8.00,0.00,0.00
696690,30,20001995,2,2020,Marvin Bagley,SAC,PF,4,4,110.50,110,25,22.00,50.00,44.0,19.00,43.00,44.2,3.00,7.00,42.9,14.00,18.00,77.8,10.00,25.00,35.00,1.00,1.00,5.00,6.00,16.00,61.00,116.50,119.75,-12.00,2.00,0.00
696714,30,20002080,2,2020,Wenyen Gabriel,SAC,PF,0,3,23.40,32,23,2.00,8.00,25.0,1.00,3.00,33.3,1.00,5.00,20.0,6.00,10.00,60.0,1.00,6.00,7.00,2.00,2.00,1.00,5.00,3.00,11.00,26.40,26.75,-3.00,0.00,0.00
696691,30,20002310,2,2020,Justin James,SAC,PG,0,3,21.40,16,54,5.00,13.00,38.5,5.00,12.00,41.7,0.00,1.00,0,1.00,3.00,33.3,1.00,1.00,2.00,0.00,4.00,1.00,2.00,4.00,11.00,26.40,22.50,-13.00,0.00,0.00
696721,30,20002324,2,2020,Kyle Guy,SAC,PG,0,3,16.90,28,25,2.00,11.00,18.2,1.00,4.00,25.0,1.00,7.00,14.3,4.00,5.00,80.0,0.00,2.00,2.00,5.00,0.00,0.00,2.00,1.00,9.00,16.90,18.50,-11.00,0.00,0.00
696689,30,20002379,2,2020,Isaiah Pineiro,SAC,PF,0,1,1.20,4,2,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.20,1.25,3.00,0.00,0.00
696688,30,20002445,2,2020,Eric Mika,SAC,C,0,1,12.70,3,55,2.00,3.00,66.7,2.00,3.00,66.7,0.00,0.00,0,0.00,0.00,0,2.00,4.00,6.00,1.00,0.00,0.00,0.00,1.00,4.00,12.70,13.00,1.00,0.00,0.00
798481,4,20000487,3,2020,Andre Iguodala,MIA,SF,0,21,236.30,409,40,30.00,65.00,46.2,16.00,26.00,61.5,14.00,39.00,35.9,5.00,7.00,71.4,11.00,43.00,54.00,31.00,17.00,13.00,14.00,44.00,79.00,266.30,253.00,-15.00,0.00,0.00
798472,4,20000515,3,2020,Jimmy Butler,MIA,SG,21,21,871.70,806,27,144.00,295.00,48.8,129.00,252.00,51.2,15.00,43.00,34.9,164.00,191.00,85.9,46.00,90.00,136.00,127.00,41.00,14.00,59.00,37.00,467.00,926.70,926.00,52.00,5.00,2.00
798572,4,20000562,3,2020,Jae Crowder,MIA,PF,21,21,487.90,659,57,81.00,201.00,40.3,26.00,40.00,65.0,55.00,161.00,34.2,35.00,46.00,76.1,11.00,106.00,117.00,39.00,14.00,12.00,15.00,55.00,252.00,513.90,528.75,-25.00,0.00,0.00
798489,4,20000564,3,2020,Kelly Olynyk,MIA,C,0,17,264.30,258,27,45.00,95.00,47.4,28.00,46.00,60.9,17.00,49.00,34.7,23.00,28.00,82.1,13.00,66.00,79.00,19.00,4.00,8.00,13.00,35.00,130.00,276.30,283.25,53.00,0.00,0.00
798578,4,20000621,3,2020,Meyers Leonard,MIA,C,2,3,21.70,30,45,5.00,8.00,62.5,3.00,4.00,75.0,2.00,4.00,50.0,2.00,2.00,100,0.00,1.00,1.00,3.00,1.00,0.00,0.00,4.00,14.00,22.70,22.75,8.00,0.00,0.00
798585,4,20000730,3,2020,Solomon Hill,MIA,SF,0,7,26.90,41,41,5.00,9.00,55.6,3.00,3.00,100,2.00,6.00,33.3,0.00,0.00,0,1.00,6.00,7.00,3.00,1.00,0.00,0.00,5.00,12.00,27.90,28.25,7.00,0.00,0.00
798482,4,20000780,3,2020,Udonis Haslem,MIA,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798532,4,20000849,3,2020,Goran Dragic,MIA,PG,16,17,518.30,553,0,119.00,268.00,44.4,82.00,161.00,50.9,37.00,107.00,34.6,49.00,61.00,80.3,13.00,56.00,69.00,75.00,17.00,2.00,39.00,50.00,324.00,537.30,559.75,79.00,0.00,0.00
798496,4,20001796,3,2020,Derrick Jones,MIA,SF,0,15,68.10,96,43,8.00,17.00,47.1,4.00,8.00,50.0,4.00,9.00,44.4,2.00,5.00,40.0,6.00,7.00,13.00,7.00,6.00,5.00,2.00,12.00,22.00,79.10,71.75,-35.00,0.00,0.00
798480,4,20001836,3,2020,Bam Adebayo,MIA,C,19,19,722.20,687,9,124.00,220.00,56.4,124.00,219.00,56.6,0.00,1.00,0,90.00,115.00,78.3,47.00,149.00,196.00,84.00,19.00,16.00,47.00,58.00,338.00,757.20,772.00,61.00,11.00,0.00
798493,4,20002057,3,2020,Duncan Robinson,MIA,PG,21,21,395.60,600,11,75.00,176.00,42.6,13.00,20.00,65.0,62.00,156.00,39.7,33.00,38.00,86.8,5.00,53.00,58.00,38.00,14.00,6.00,16.00,65.00,245.00,415.60,437.50,25.00,0.00,0.00
798550,4,20002081,3,2020,Kendrick Nunn,MIA,PG,0,15,160.40,239,12,36.00,92.00,39.1,24.00,49.00,49.0,12.00,43.00,27.9,8.00,8.00,100,3.00,29.00,32.00,20.00,3.00,3.00,12.00,21.00,92.00,166.40,174.00,-1.00,0.00,0.00
798558,4,20002254,3,2020,Gabe Vincent,MIA,PG,0,1,0.00,0,15,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798576,4,20002284,3,2020,Tyler Herro,MIA,PG,5,21,555.70,706,30,120.00,277.00,43.3,72.00,149.00,48.3,48.00,128.00,37.5,47.00,54.00,87.0,7.00,99.00,106.00,77.00,8.00,2.00,42.00,31.00,335.00,565.70,607.50,1.00,1.00,0.00
798529,4,20002304,3,2020,Kz Okpala,MIA,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798521,4,20002363,3,2020,Kyle Alexander,MIA,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798554,4,20002401,3,2020,Chris Silva,MIA,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798536,5,20000453,3,2020,Terrence Ross,ORL,SG,0,5,117.90,135,4,30.00,64.00,46.9,20.00,34.00,58.8,10.00,30.00,33.3,12.00,14.00,85.7,1.00,21.00,22.00,5.00,4.00,1.00,8.00,14.00,82.00,122.90,128.00,11.00,0.00,0.00
798498,5,20000501,3,2020,Michael Carter-Williams,ORL,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798581,5,20000532,3,2020,Al-Farouq Aminu,ORL,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798561,5,20000678,3,2020,Nikola Vucevic,ORL,C,5,5,237.00,184,42,56.00,111.00,50.5,38.00,67.00,56.7,18.00,44.00,40.9,10.00,11.00,90.9,9.00,46.00,55.00,20.00,4.00,3.00,13.00,13.00,140.00,244.00,261.25,-48.00,4.00,0.00
798511,5,20000679,3,2020,Evan Fournier,ORL,SF,5,5,116.50,170,34,20.00,57.00,35.1,8.00,22.00,36.4,12.00,35.00,34.3,12.00,17.00,70.6,3.00,17.00,20.00,13.00,6.00,3.00,9.00,10.00,64.00,125.50,128.00,-52.00,0.00,0.00
798512,5,20000681,3,2020,Aaron Gordon,ORL,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798517,5,20000776,3,2020,James Ennis,ORL,SF,5,5,86.80,119,6,12.00,35.00,34.3,8.00,19.00,42.1,4.00,16.00,25.0,7.00,9.00,77.8,6.00,23.00,29.00,6.00,5.00,2.00,6.00,19.00,35.00,93.80,93.25,-49.00,0.00,0.00
798563,5,20000813,3,2020,D.J. Augustin,ORL,PG,0,5,114.00,127,51,18.00,47.00,38.3,10.00,29.00,34.5,8.00,18.00,44.4,22.00,23.00,95.7,0.00,10.00,10.00,30.00,1.00,0.00,11.00,6.00,66.00,115.00,125.50,-23.00,1.00,0.00
798548,5,20001630,3,2020,Khem Birch,ORL,C,0,5,61.50,89,28,7.00,14.00,50.0,7.00,14.00,50.0,0.00,0.00,0,10.00,11.00,90.9,9.00,16.00,25.00,7.00,1.00,0.00,5.00,11.00,24.00,62.50,65.25,10.00,0.00,0.00
798569,5,20001825,3,2020,Markelle Fultz,ORL,PG,5,5,115.20,146,44,24.00,60.00,40.0,18.00,44.00,40.9,6.00,16.00,37.5,6.00,7.00,85.7,0.00,11.00,11.00,26.00,5.00,3.00,13.00,20.00,60.00,123.20,125.25,-64.00,0.00,0.00
798549,5,20001830,3,2020,Jonathan Isaac,ORL,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798518,5,20001848,3,2020,Wesley Iwundu,ORL,SF,0,5,47.20,75,49,6.00,20.00,30.0,2.00,13.00,15.4,4.00,7.00,57.1,5.00,8.00,62.5,1.00,10.00,11.00,4.00,3.00,2.00,3.00,5.00,21.00,52.20,51.25,5.00,0.00,0.00
798564,5,20001985,3,2020,Mohamed Bamba,ORL,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798507,5,20002013,3,2020,Melvin Frazier,ORL,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798586,5,20002102,3,2020,B.J. Johnson,ORL,PF,0,1,5.40,3,33,1.00,2.00,50.0,0.00,1.00,0,1.00,1.00,100,0.00,0.00,0,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,5.40,6.00,9.00,0.00,0.00
798587,5,20002109,3,2020,Gary Clark,ORL,PF,5,5,93.10,143,36,11.00,33.00,33.3,0.00,1.00,0,11.00,32.00,34.4,4.00,5.00,80.0,4.00,24.00,28.00,7.00,5.00,2.00,2.00,7.00,37.00,100.10,101.00,-38.00,0.00,0.00
798560,5,20002406,3,2020,Vic Law,ORL,PF,0,1,6.90,3,33,1.00,1.00,100,0.00,0.00,0,1.00,1.00,100,0.00,0.00,0,0.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,3.00,6.90,7.50,9.00,0.00,0.00
798115,7,20000603,3,2020,Al Horford,PHI,PF,3,4,84.30,128,30,12.00,25.00,48.0,12.00,21.00,57.1,0.00,4.00,0,4.00,7.00,57.1,9.00,20.00,29.00,9.00,1.00,5.00,4.00,14.00,28.00,90.30,89.25,-43.00,1.00,0.00
798051,7,20000609,3,2020,Mike Scott,PHI,PF,0,4,17.10,19,53,1.00,5.00,20.0,1.00,3.00,33.3,0.00,2.00,0,4.00,4.00,100,2.00,6.00,8.00,1.00,0.00,0.00,0.00,2.00,6.00,17.10,17.50,1.00,0.00,0.00
798108,7,20000676,3,2020,Tobias Harris,PHI,SF,4,4,135.80,148,34,23.00,61.00,37.7,21.00,46.00,45.7,2.00,15.00,13.3,15.00,19.00,78.9,15.00,24.00,39.00,16.00,2.00,1.00,4.00,11.00,63.00,138.80,143.75,-31.00,2.00,0.00
798010,7,20000677,3,2020,Kyle O'Quinn,PHI,C,0,1,0.70,5,39,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1.00,1.00,1.00,0.00,0.00,2.00,3.00,0.00,0.70,1.75,-1.00,0.00,0.00
798079,7,20000726,3,2020,Joel Embiid,PHI,C,4,4,193.30,144,36,34.00,74.00,45.9,30.00,58.00,51.7,4.00,16.00,25.0,48.00,59.00,81.4,11.00,38.00,49.00,5.00,6.00,5.00,15.00,18.00,120.00,204.30,211.25,-53.00,4.00,0.00
798014,7,20000806,3,2020,Glenn Robinson III,PHI,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798120,7,20000837,3,2020,Alec Burks,PHI,SG,0,4,75.50,94,49,16.00,49.00,32.7,13.00,33.00,39.4,3.00,16.00,18.8,7.00,9.00,77.8,7.00,8.00,15.00,7.00,1.00,3.00,3.00,7.00,42.00,79.50,79.25,-18.00,0.00,0.00
798116,7,20001400,3,2020,Josh Richardson,PHI,SF,4,4,104.50,144,14,20.00,56.00,35.7,10.00,28.00,35.7,10.00,28.00,35.7,17.00,18.00,94.4,4.00,11.00,15.00,13.00,2.00,2.00,8.00,12.00,67.00,108.50,114.25,-20.00,0.00,0.00
798102,7,20001434,3,2020,Raul Neto,PHI,PG,0,2,17.10,25,44,3.00,9.00,33.3,1.00,4.00,25.0,2.00,5.00,40.0,0.00,0.00,0,0.00,3.00,3.00,3.00,1.00,0.00,1.00,0.00,8.00,18.10,18.75,-22.00,0.00,0.00
798007,7,20001661,3,2020,Ben Simmons,PHI,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798112,7,20001722,3,2020,Furkan Korkmaz,PHI,SG,0,4,13.20,40,14,0.00,7.00,0,0.00,1.00,0,0.00,6.00,0,3.00,5.00,60.0,0.00,6.00,6.00,2.00,1.00,0.00,2.00,3.00,3.00,14.20,14.50,16.00,0.00,0.00
798025,7,20002033,3,2020,Shake Milton,PHI,SG,4,4,88.10,125,55,21.00,44.00,47.7,11.00,19.00,57.9,10.00,25.00,40.0,6.00,7.00,85.7,1.00,12.00,13.00,11.00,2.00,0.00,6.00,13.00,58.00,90.10,96.75,-19.00,0.00,0.00
798097,7,20002191,3,2020,Norvel Pelle,PHI,C,0,1,4.00,6,31,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,6.00,4.00,-4.00,0.00,0.00
798088,7,20002288,3,2020,Matisse Thybulle,PHI,PG,1,4,24.40,75,21,3.00,7.00,42.9,2.00,3.00,66.7,1.00,4.00,25.0,0.00,0.00,0,1.00,6.00,7.00,2.00,3.00,1.00,2.00,6.00,7.00,28.40,26.25,-41.00,0.00,0.00
798072,7,20002321,3,2020,Marial Shayok,PHI,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798073,8,20000452,3,2020,Garrett Temple,BKN,SG,4,4,75.20,137,12,17.00,49.00,34.7,8.00,13.00,61.5,9.00,36.00,25.0,5.00,6.00,83.3,0.00,11.00,11.00,8.00,3.00,1.00,6.00,12.00,48.00,79.20,83.25,-36.00,0.00,0.00
799915,8,20000574,3,2020,Kyrie Irving,BKN,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798058,8,20000584,3,2020,Joe Harris,BKN,SF,2,2,60.20,72,20,12.00,23.00,52.2,5.00,11.00,45.5,7.00,12.00,58.3,2.00,4.00,50.0,2.00,19.00,21.00,2.00,1.00,0.00,3.00,9.00,33.00,61.20,67.75,-3.00,1.00,0.00
799917,8,20000663,3,2020,DeAndre Jordan,BKN,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798074,8,20000666,3,2020,Jamal Crawford,BKN,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
799919,8,20000816,3,2020,Spencer Dinwiddie,BKN,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
799914,8,20000824,3,2020,Wilson Chandler,BKN,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798005,8,20000878,3,2020,Lance Thomas,BKN,SF,0,3,9.60,17,11,1.00,5.00,20.0,1.00,3.00,33.3,0.00,2.00,0,2.00,4.00,50.0,1.00,2.00,3.00,0.00,0.00,1.00,0.00,2.00,4.00,10.60,9.75,-10.00,0.00,0.00
799913,8,20000884,3,2020,Kevin Durant,BKN,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798121,8,20000916,3,2020,Tyler Johnson,BKN,SG,2,4,75.90,92,46,21.00,46.00,45.7,10.00,18.00,55.6,11.00,28.00,39.3,2.00,2.00,100,0.00,7.00,7.00,9.00,0.00,1.00,3.00,11.00,55.00,76.90,83.25,-73.00,0.00,0.00
798077,8,20001452,3,2020,Justin Anderson,BKN,SG,0,3,33.10,28,14,5.00,12.00,41.7,0.00,1.00,0,5.00,11.00,45.5,4.00,4.00,100,0.00,8.00,8.00,3.00,0.00,1.00,2.00,2.00,19.00,34.10,37.00,-15.00,0.00,0.00
799916,8,20001680,3,2020,Taurean Prince,BKN,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798065,8,20001692,3,2020,Timothe Luwawu,BKN,SG,3,4,89.00,131,20,20.00,59.00,33.9,7.00,20.00,35.0,13.00,39.00,33.3,11.00,12.00,91.7,1.00,14.00,15.00,6.00,3.00,0.00,8.00,14.00,64.00,92.00,100.25,-25.00,0.00,0.00
