,fixture_id,event_date,home_team,away_team,home_team_id,away_team_id,h_halftime_score,a_halftime_score,h_fulltime_score,a_fulltime_score
734,592850,2021-05-11T19:00:00+00:00,West Brom,Liverpool,60,40,,,,
735,592855,2021-05-11T19:00:00+00:00,Crystal Palace,Aston Villa,52,66,,,,
736,592851,2021-05-12T18:45:00+00:00,Chelsea,Arsenal,49,42,,,,
737,592852,2021-05-12T18:45:00+00:00,Newcastle,Manchester City,34,50,,,,
738,592853,2021-05-12T18:45:00+00:00,Southampton,Fulham,41,36,,,,
739,592854,2021-05-12T18:45:00+00:00,Tottenham,Wolves,47,39,,,,
740,592856,2021-05-15T14:00:00+00:00,Brighton,Manchester City,51,50,,,,
741,592857,2021-05-15T14:00:00+00:00,Burnley,Liverpool,44,40,,,,
742,592858,2021-05-15T14:00:00+00:00,Chelsea,Leicester,49,46,,,,
743,592859,2021-05-15T14:00:00+00:00,Crystal Palace,Arsenal,52,42,,,,
744,592860,2021-05-15T14:00:00+00:00,Everton,Wolves,45,39,,,,
745,592861,2021-05-15T14:00:00+00:00,Manchester United,Fulham,33,36,,,,
746,592862,2021-05-15T14:00:00+00:00,Newcastle,Sheffield Utd,34,62,,,,
747,592863,2021-05-15T14:00:00+00:00,Southampton,Leeds,41,63,,,,
748,592864,2021-05-15T14:00:00+00:00,Tottenham,Aston Villa,47,66,,,,
749,592865,2021-05-15T14:00:00+00:00,West Brom,West Ham,60,48,,,,
750,592866,2021-05-23T15:00:00+00:00,Arsenal,Brighton,42,51,,,,
751,592867,2021-05-23T15:00:00+00:00,Aston Villa,Chelsea,66,49,,,,
752,592868,2021-05-23T15:00:00+00:00,Fulham,Newcastle,36,34,,,,
753,592869,2021-05-23T15:00:00+00:00,Leeds,West Brom,63,60,,,,
754,592870,2021-05-23T15:00:00+00:00,Leicester,Tottenham,46,47,,,,
755,592871,2021-05-23T15:00:00+00:00,Liverpool,Crystal Palace,40,52,,,,
756,592872,2021-05-23T15:00:00+00:00,Manchester City,Everton,50,45,,,,
757,592873,2021-05-23T15:00:00+00:00,Sheffield Utd,Burnley,62,44,,,,
758,592874,2021-05-23T15:00:00+00:00,West Ham,Southampton,48,41,,,,
759,592875,2021-05-23T15:00:00+00:00,Wolves,Manchester United,39,33,,,,
